time_s,time_ns,time_ps,p_left,p_right,population_imbalance,omega_rad_s,tau_p_s
8.781947169044725e-08,87.81947169044724,87819.47169044724,0.7750643586482788,0.22493564135172123,-0.5501287172965577,11253517.47192591,2.7916539530214507e-07
8.795908929249883e-08,87.95908929249883,87959.08929249883,0.7744079851943284,0.2255920148056716,-0.5488159703886568,11253517.47192591,2.7916539530214507e-07
8.809870689455042e-08,88.09870689455042,88098.70689455041,0.7737509343272884,0.22624906567271158,-0.5475018686545767,11253517.47192591,2.7916539530214507e-07
8.823832449660199e-08,88.23832449660199,88238.324496602,0.7730932076691777,0.2269067923308224,-0.5461864153383553,11253517.47192591,2.7916539530214507e-07
8.837794209865358e-08,88.37794209865358,88377.94209865358,0.7724348068436827,0.2275651931563173,-0.5448696136873654,11253517.47192591,2.7916539530214507e-07
8.851755970070517e-08,88.51755970070518,88517.55970070517,0.771775733476155,0.22822426652384503,-0.54355146695231,11253517.47192591,2.7916539530214507e-07
8.865717730275675e-08,88.65717730275675,88657.17730275675,0.7711159891936059,0.22888401080639414,-0.5422319783872118,11253517.47192591,2.7916539530214507e-07
8.879679490480834e-08,88.79679490480834,88796.79490480834,0.7704555756247029,0.2295444243752971,-0.5409111512494058,11253517.47192591,2.7916539530214507e-07
8.893641250685993e-08,88.93641250685994,88936.41250685994,0.7697944943997661,0.23020550560023395,-0.5395889887995322,11253517.47192591,2.7916539530214507e-07
8.907603010891151e-08,89.07603010891151,89076.03010891151,0.7691327471507634,0.23086725284923654,-0.5382654943015268,11253517.47192591,2.7916539530214507e-07
8.92156477109631e-08,89.2156477109631,89215.6477109631,0.7684703355113074,0.23152966448869267,-0.5369406710226148,11253517.47192591,2.7916539530214507e-07
8.935526531301468e-08,89.35526531301467,89355.26531301468,0.7678072611166502,0.23219273888334985,-0.5356145222333004,11253517.47192591,2.7916539530214507e-07
8.949488291506627e-08,89.49488291506627,89494.88291506626,0.7671435256036803,0.2328564743963198,-0.5342870512073605,11253517.47192591,2.7916539530214507e-07
8.963450051711786e-08,89.63450051711786,89634.50051711786,0.7664791306109182,0.2335208693890818,-0.5329582612218364,11253517.47192591,2.7916539530214507e-07
8.977411811916943e-08,89.77411811916943,89774.11811916943,0.7658140777785127,0.23418592222148726,-0.5316281555570255,11253517.47192591,2.7916539530214507e-07
8.991373572122102e-08,89.91373572122103,89913.73572122102,0.7651483687482362,0.23485163125176378,-0.5302967374964724,11253517.47192591,2.7916539530214507e-07
9.005335332327261e-08,90.05335332327262,90053.35332327262,0.7644820051634812,0.2355179948365188,-0.5289640103269624,11253517.47192591,2.7916539530214507e-07
9.019297092532419e-08,90.19297092532419,90192.97092532419,0.763814988669256,0.23618501133074404,-0.527629977338512,11253517.47192591,2.7916539530214507e-07
9.033258852737578e-08,90.33258852737578,90332.58852737579,0.7631473209121806,0.23685267908781937,-0.5262946418243613,11253517.47192591,2.7916539530214507e-07
9.047220612942737e-08,90.47220612942738,90472.20612942737,0.7624790035404829,0.23752099645951702,-0.5249580070809658,11253517.47192591,2.7916539530214507e-07
9.061182373147895e-08,90.61182373147895,90611.82373147894,0.7618100382039946,0.23818996179600538,-0.5236200764079892,11253517.47192591,2.7916539530214507e-07
9.075144133353054e-08,90.75144133353054,90751.44133353054,0.7611404265541464,0.23885957344585357,-0.5222808531082928,11253517.47192591,2.7916539530214507e-07
9.089105893558212e-08,90.89105893558212,90891.05893558211,0.7604701702439651,0.23952982975603487,-0.5209403404879303,11253517.47192591,2.7916539530214507e-07
9.103067653763371e-08,91.03067653763371,91030.67653763371,0.7597992709280688,0.24020072907193124,-0.5195985418561375,11253517.47192591,2.7916539530214507e-07
9.11702941396853e-08,91.1702941396853,91170.2941396853,0.7591277302626627,0.24087226973733739,-0.5182554605253253,11253517.47192591,2.7916539530214507e-07
9.130991174173688e-08,91.30991174173687,91309.91174173687,0.7584555499055354,0.24154445009446462,-0.5169110998110709,11253517.47192591,2.7916539530214507e-07
9.144952934378847e-08,91.44952934378847,91449.52934378847,0.7577827315160548,0.2422172684839452,-0.5155654630321096,11253517.47192591,2.7916539530214507e-07
9.158914694584006e-08,91.58914694584006,91589.14694584005,0.7571092767551637,0.24289072324483624,-0.5142185535103274,11253517.47192591,2.7916539530214507e-07
9.172876454789163e-08,91.72876454789163,91728.76454789164,0.7564351872853763,0.24356481271462377,-0.5128703745707526,11253517.47192591,2.7916539530214507e-07
9.186838214994322e-08,91.86838214994323,91868.38214994322,0.7557604647707726,0.24423953522922737,-0.5115209295415453,11253517.47192591,2.7916539530214507e-07
9.20079997519948e-08,92.0079997519948,92007.9997519948,0.7550851108769966,0.2449148891230034,-0.5101702217539932,11253517.47192591,2.7916539530214507e-07
9.214761735404639e-08,92.14761735404639,92147.6173540464,0.7544091272712501,0.2455908727287499,-0.5088182545425002,11253517.47192591,2.7916539530214507e-07
9.228723495609798e-08,92.28723495609798,92287.23495609798,0.7537325156222898,0.24626748437771012,-0.5074650312445796,11253517.47192591,2.7916539530214507e-07
9.242685255814956e-08,92.42685255814956,92426.85255814956,0.753055277600423,0.246944722399577,-0.506110555200846,11253517.47192591,2.7916539530214507e-07
9.256647016020115e-08,92.56647016020115,92566.47016020115,0.7523774148775025,0.24762258512249746,-0.5047548297550051,11253517.47192591,2.7916539530214507e-07
9.270608776225274e-08,92.70608776225274,92706.08776225273,0.7516989291269243,0.2483010708730758,-0.5033978582538485,11253517.47192591,2.7916539530214507e-07
9.284570536430432e-08,92.84570536430432,92845.70536430432,0.7510198220236216,0.2489801779763784,-0.5020396440472432,11253517.47192591,2.7916539530214507e-07
9.29853229663559e-08,92.98532296635591,92985.3229663559,0.7503400952440618,0.2496599047559382,-0.5006801904881235,11253517.47192591,2.7916539530214507e-07
9.312494056840748e-08,93.12494056840748,93124.94056840749,0.7496597504662421,0.2503402495337579,-0.49931950093248423,11253517.47192591,2.7916539530214507e-07
9.326455817045907e-08,93.26455817045907,93264.55817045907,0.7489787893696853,0.25102121063031463,-0.4979575787393707,11253517.47192591,2.7916539530214507e-07
9.340417577251066e-08,93.40417577251067,93404.17577251066,0.7482972136354358,0.2517027863645643,-0.4965944272708715,11253517.47192591,2.7916539530214507e-07
9.354379337456224e-08,93.54379337456224,93543.79337456224,0.7476150249460548,0.2523849750539452,-0.4952300498921096,11253517.47192591,2.7916539530214507e-07
9.368341097661383e-08,93.68341097661383,93683.41097661383,0.7469322249856171,0.25306777501438293,-0.49386444997123413,11253517.47192591,2.7916539530214507e-07
9.382302857866542e-08,93.82302857866543,93823.02857866543,0.7462488154397064,0.2537511845602935,-0.49249763087941295,11253517.47192591,2.7916539530214507e-07
9.3962646180717e-08,93.962646180717,93962.646180717,0.7455647979954116,0.2544352020045883,-0.49112959599082334,11253517.47192591,2.7916539530214507e-07
9.410226378276859e-08,94.10226378276859,94102.26378276858,0.7448801743413216,0.25511982565867836,-0.48976034868264323,11253517.47192591,2.7916539530214507e-07
9.424188138482018e-08,94.24188138482018,94241.88138482018,0.7441949461675222,0.25580505383247776,-0.4883898923350445,11253517.47192591,2.7916539530214507e-07
9.438149898687176e-08,94.38149898687176,94381.49898687175,0.7435091151655915,0.2564908848344085,-0.48701823033118297,11253517.47192591,2.7916539530214507e-07
9.452111658892335e-08,94.52111658892335,94521.11658892335,0.7428226830285958,0.2571773169714042,-0.48564536605719155,11253517.47192591,2.7916539530214507e-07
9.466073419097492e-08,94.66073419097492,94660.73419097492,0.7421356514510853,0.2578643485489147,-0.4842713029021706,11253517.47192591,2.7916539530214507e-07
9.480035179302651e-08,94.80035179302652,94800.35179302651,0.74144802212909,0.25855197787091005,-0.48289604425817995,11253517.47192591,2.7916539530214507e-07
9.49399693950781e-08,94.93996939507811,94939.96939507811,0.7407597967601154,0.2592402032398846,-0.48151959352023077,11253517.47192591,2.7916539530214507e-07
9.507958699712968e-08,95.07958699712968,95079.58699712968,0.7400709770431388,0.2599290229568611,-0.48014195408627774,11253517.47192591,2.7916539530214507e-07
9.521920459918127e-08,95.21920459918127,95219.20459918128,0.7393815646786046,0.26061843532139545,-0.47876312935720916,11253517.47192591,2.7916539530214507e-07
9.535882220123286e-08,95.35882220123287,95358.82220123286,0.7386915613684197,0.26130843863158026,-0.47738312273683947,11253517.47192591,2.7916539530214507e-07
9.549843980328444e-08,95.49843980328444,95498.43980328445,0.7380009688159507,0.2619990311840493,-0.47600193763190135,11253517.47192591,2.7916539530214507e-07
9.563805740533603e-08,95.63805740533603,95638.05740533603,0.737309788726018,0.26269021127398196,-0.4746195774520361,11253517.47192591,2.7916539530214507e-07
9.577767500738761e-08,95.77767500738761,95777.6750073876,0.7366180228048932,0.2633819771951068,-0.4732360456097864,11253517.47192591,2.7916539530214507e-07
9.59172926094392e-08,95.9172926094392,95917.2926094392,0.7359256727602933,0.2640743272397067,-0.4718513455205866,11253517.47192591,2.7916539530214507e-07
9.605691021149079e-08,96.05691021149079,96056.91021149079,0.7352327403013778,0.26476725969862225,-0.4704654806027555,11253517.47192591,2.7916539530214507e-07
9.619652781354237e-08,96.19652781354236,96196.52781354237,0.734539227138744,0.265460772861256,-0.46907845427748796,11253517.47192591,2.7916539530214507e-07
9.633614541559396e-08,96.33614541559396,96336.14541559396,0.7338451349844224,0.2661548650155776,-0.4676902699688448,11253517.47192591,2.7916539530214507e-07
9.647576301764555e-08,96.47576301764555,96475.76301764554,0.7331504655518731,0.26684953444812687,-0.46630093110374626,11253517.47192591,2.7916539530214507e-07
9.661538061969712e-08,96.61538061969712,96615.38061969713,0.7324552205559813,0.26754477944401867,-0.46491044111196267,11253517.47192591,2.7916539530214507e-07
9.675499822174871e-08,96.7549982217487,96754.99822174871,0.7317594017130529,0.26824059828694713,-0.46351880342610574,11253517.47192591,2.7916539530214507e-07
9.689461582380029e-08,96.8946158238003,96894.6158238003,0.7310630107408105,0.2689369892591895,-0.46212602148162096,11253517.47192591,2.7916539530214507e-07
9.703423342585188e-08,97.03423342585188,97034.23342585188,0.7303660493583889,0.2696339506416111,-0.4607320987167778,11253517.47192591,2.7916539530214507e-07
9.717385102790347e-08,97.17385102790347,97173.85102790347,0.7296685192863313,0.27033148071366875,-0.4593370385726625,11253517.47192591,2.7916539530214507e-07
9.731346862995505e-08,97.31346862995505,97313.46862995505,0.7289704222465847,0.2710295777534153,-0.4579408444931694,11253517.47192591,2.7916539530214507e-07
9.745308623200664e-08,97.45308623200664,97453.08623200664,0.7282717599624957,0.2717282400375043,-0.4565435199249914,11253517.47192591,2.7916539530214507e-07
9.759270383405823e-08,97.59270383405823,97592.70383405822,0.7275725341588063,0.2724274658411937,-0.4551450683176126,11253517.47192591,2.7916539530214507e-07
9.77323214361098e-08,97.7323214361098,97732.3214361098,0.7268727465616496,0.2731272534383504,-0.45374549312329915,11253517.47192591,2.7916539530214507e-07
9.78719390381614e-08,97.8719390381614,97871.93903816139,0.7261723988985456,0.27382760110145443,-0.45234479779709114,11253517.47192591,2.7916539530214507e-07
9.801155664021297e-08,98.01155664021297,98011.55664021298,0.725471492898397,0.27452850710160304,-0.4509429857967939,11253517.47192591,2.7916539530214507e-07
9.815117424226456e-08,98.15117424226456,98151.17424226456,0.7247700302914845,0.27522996970851554,-0.4495400605829689,11253517.47192591,2.7916539530214507e-07
9.829079184431615e-08,98.29079184431616,98290.79184431616,0.7240680128094632,0.27593198719053685,-0.44813602561892635,11253517.47192591,2.7916539530214507e-07
9.843040944636773e-08,98.43040944636773,98430.40944636773,0.7233654421853577,0.2766345578146423,-0.4467308843707154,11253517.47192591,2.7916539530214507e-07
9.857002704841932e-08,98.57002704841932,98570.02704841932,0.7226623201535585,0.27733767984644153,-0.44532464030711694,11253517.47192591,2.7916539530214507e-07
9.870964465047091e-08,98.7096446504709,98709.64465047092,0.7219586484498169,0.27804135155018306,-0.4439172968996339,11253517.47192591,2.7916539530214507e-07
9.884926225252249e-08,98.8492622525225,98849.26225252249,0.7212544288112415,0.27874557118875853,-0.44250885762248293,11253517.47192591,2.7916539530214507e-07
9.898887985457408e-08,98.98887985457408,98988.87985457409,0.7205496629762932,0.2794503370237068,-0.4410993259525864,11253517.47192591,2.7916539530214507e-07
9.912849745662567e-08,99.12849745662567,99128.49745662567,0.7198443526847815,0.2801556473152185,-0.439688705369563,11253517.47192591,2.7916539530214507e-07
9.926811505867725e-08,99.26811505867725,99268.11505867724,0.71913849967786,0.28086150032214,-0.43827699935572,11253517.47192591,2.7916539530214507e-07
9.940773266072884e-08,99.40773266072884,99407.73266072884,0.7184321056980217,0.28156789430197826,-0.4368642113960435,11253517.47192591,2.7916539530214507e-07
9.954735026278041e-08,99.54735026278041,99547.35026278041,0.7177251724890956,0.2822748275109044,-0.43545034497819124,11253517.47192591,2.7916539530214507e-07
9.9686967864832e-08,99.686967864832,99686.96786483201,0.7170177017962415,0.28298229820375853,-0.43403540359248294,11253517.47192591,2.7916539530214507e-07
9.98265854668836e-08,99.8265854668836,99826.5854668836,0.716309695365946,0.2836903046340539,-0.4326193907318921,11253517.47192591,2.7916539530214507e-07
9.996620306893517e-08,99.96620306893517,99966.20306893517,0.7156011549460187,0.2843988450539813,-0.43120230989203745,11253517.47192591,2.7916539530214507e-07
1.0010582067098676e-07,100.10582067098676,100105.82067098677,0.7148920822855868,0.28510791771441324,-0.4297841645711735,11253517.47192591,2.7916539530214507e-07
1.0024543827303835e-07,100.24543827303836,100245.43827303835,0.7141824791350918,0.2858175208649082,-0.4283649582701836,11253517.47192591,2.7916539530214507e-07
1.0038505587508993e-07,100.38505587508993,100385.05587508994,0.7134723472462849,0.28652765275371506,-0.4269446944925699,11253517.47192591,2.7916539530214507e-07
1.0052467347714152e-07,100.52467347714152,100524.67347714152,0.7127616883722221,0.2872383116277779,-0.4255233767444442,11253517.47192591,2.7916539530214507e-07
1.006642910791931e-07,100.66429107919309,100664.29107919309,0.7120505042672607,0.28794949573273937,-0.4241010085345213,11253517.47192591,2.7916539530214507e-07
1.0080390868124469e-07,100.80390868124469,100803.90868124469,0.7113387966870544,0.28866120331294565,-0.4226775933741087,11253517.47192591,2.7916539530214507e-07
1.0094352628329628e-07,100.94352628329628,100943.52628329628,0.7106265673885493,0.28937343261145065,-0.4212531347770987,11253517.47192591,2.7916539530214507e-07
1.0108314388534786e-07,101.08314388534785,101083.14388534786,0.7099138181299798,0.2900861818700203,-0.4198276362599595,11253517.47192591,2.7916539530214507e-07
1.0122276148739945e-07,101.22276148739945,101222.76148739945,0.7092005506708627,0.29079944932913726,-0.4184011013417255,11253517.47192591,2.7916539530214507e-07
1.0136237908945104e-07,101.36237908945104,101362.37908945103,0.7084867667719955,0.2915132332280045,-0.416973533543991,11253517.47192591,2.7916539530214507e-07
1.0150199669150261e-07,101.50199669150261,101501.99669150262,0.7077724681954498,0.29222753180455013,-0.4155449363908997,11253517.47192591,2.7916539530214507e-07
1.016416142935542e-07,101.6416142935542,101641.6142935542,0.7070576567045678,0.29294234329543223,-0.41411531340913554,11253517.47192591,2.7916539530214507e-07
1.0178123189560578e-07,101.78123189560579,101781.23189560579,0.706342334063958,0.29365766593604203,-0.41268466812791593,11253517.47192591,2.7916539530214507e-07
1.0192084949765737e-07,101.92084949765737,101920.84949765737,0.7056265020394906,0.2943734979605094,-0.41125300407898124,11253517.47192591,2.7916539530214507e-07
1.0206046709970896e-07,102.06046709970896,102060.46709970896,0.7049101623982937,0.29508983760170626,-0.4098203247965875,11253517.47192591,2.7916539530214507e-07
1.0220008470176054e-07,102.20008470176055,102200.08470176054,0.7041933169087482,0.2958066830912518,-0.4083866338174964,11253517.47192591,2.7916539530214507e-07
1.0233970230381213e-07,102.33970230381213,102339.70230381213,0.7034759673404836,0.2965240326595165,-0.4069519346809671,11253517.47192591,2.7916539530214507e-07
1.0247931990586372e-07,102.47931990586372,102479.31990586373,0.7027581154643738,0.29724188453562617,-0.40551623092874767,11253517.47192591,2.7916539530214507e-07
1.026189375079153e-07,102.61893750791529,102618.9375079153,0.7020397630525335,0.29796023694746654,-0.4040795261050669,11253517.47192591,2.7916539530214507e-07
1.0275855510996689e-07,102.75855510996689,102758.55510996688,0.7013209118783119,0.2986790881216881,-0.40264182375662383,11253517.47192591,2.7916539530214507e-07
1.0289817271201848e-07,102.89817271201848,102898.17271201848,0.7006015637162901,0.2993984362837098,-0.4012031274325803,11253517.47192591,2.7916539530214507e-07
1.0303779031407005e-07,103.03779031407005,103037.79031407005,0.6998817203422762,0.30011827965772375,-0.3997634406845525,11253517.47192591,2.7916539530214507e-07
1.0317740791612164e-07,103.17740791612165,103177.40791612165,0.6991613835333004,0.3008386164666996,-0.39832276706660075,11253517.47192591,2.7916539530214507e-07
1.0331702551817322e-07,103.31702551817322,103317.02551817322,0.6984405550676113,0.30155944493238873,-0.39688111013522254,11253517.47192591,2.7916539530214507e-07
1.0345664312022481e-07,103.45664312022481,103456.6431202248,0.6977192367246708,0.30228076327532916,-0.3954384734493417,11253517.47192591,2.7916539530214507e-07
1.035962607222764e-07,103.5962607222764,103596.2607222764,0.6969974302851507,0.30300256971484935,-0.39399486057030136,11253517.47192591,2.7916539530214507e-07
1.0373587832432798e-07,103.73587832432798,103735.87832432798,0.6962751375309275,0.3037248624690725,-0.392550275061855,11253517.47192591,2.7916539530214507e-07
1.0387549592637957e-07,103.87549592637957,103875.49592637958,0.6955523602450779,0.304447639754922,-0.39110472049015593,11253517.47192591,2.7916539530214507e-07
1.0401511352843116e-07,104.01511352843116,104015.11352843116,0.6948291002118754,0.30517089978812456,-0.3896582004237508,11253517.47192591,2.7916539530214507e-07
1.0415473113048274e-07,104.15473113048274,104154.73113048273,0.6941053592167847,0.3058946407832153,-0.3882107184335694,11253517.47192591,2.7916539530214507e-07
1.0429434873253433e-07,104.29434873253433,104294.34873253433,0.6933811390464578,0.3066188609535422,-0.38676227809291563,11253517.47192591,2.7916539530214507e-07
1.044339663345859e-07,104.4339663345859,104433.9663345859,0.6926564414887302,0.3073435585112698,-0.38531288297746036,11253517.47192591,2.7916539530214507e-07
1.045735839366375e-07,104.57358393663749,104573.5839366375,0.691931268332615,0.308068731667385,-0.38386253666522996,11253517.47192591,2.7916539530214507e-07
1.0471320153868909e-07,104.71320153868909,104713.20153868909,0.6912056213683001,0.3087943786316999,-0.3824112427366002,11253517.47192591,2.7916539530214507e-07
1.0485281914074066e-07,104.85281914074066,104852.81914074067,0.6904795023871428,0.30952049761285716,-0.3809590047742857,11253517.47192591,2.7916539530214507e-07
1.0499243674279225e-07,104.99243674279225,104992.43674279226,0.6897529131816657,0.31024708681833435,-0.3795058263633313,11253517.47192591,2.7916539530214507e-07
1.0513205434484384e-07,105.13205434484384,105132.05434484384,0.6890258555455521,0.31097414445444793,-0.37805171109110414,11253517.47192591,2.7916539530214507e-07
1.0527167194689542e-07,105.27167194689542,105271.67194689543,0.6882983312736417,0.3117016687263583,-0.3765966625472834,11253517.47192591,2.7916539530214507e-07
1.0541128954894701e-07,105.41128954894701,105411.28954894701,0.6875703421619263,0.31242965783807375,-0.3751406843238525,11253517.47192591,2.7916539530214507e-07
1.0555090715099859e-07,105.55090715099858,105550.9071509986,0.6868418900075451,0.31315810999245486,-0.3736837800150903,11253517.47192591,2.7916539530214507e-07
1.0569052475305018e-07,105.69052475305018,105690.52475305018,0.6861129766087805,0.31388702339121954,-0.3722259532175609,11253517.47192591,2.7916539530214507e-07
1.0583014235510177e-07,105.83014235510177,105830.14235510177,0.6853836037650531,0.31461639623494686,-0.3707672075301063,11253517.47192591,2.7916539530214507e-07
1.0596975995715335e-07,105.96975995715334,105969.75995715335,0.6846537732769185,0.31534622672308155,-0.3693075465538369,11253517.47192591,2.7916539530214507e-07
1.0610937755920494e-07,106.10937755920493,106109.37755920494,0.6839234869460613,0.31607651305393875,-0.36784697389212256,11253517.47192591,2.7916539530214507e-07
1.0624899516125653e-07,106.24899516125653,106248.99516125652,0.6831927465752918,0.31680725342470817,-0.36638549315058366,11253517.47192591,2.7916539530214507e-07
1.063886127633081e-07,106.3886127633081,106388.6127633081,0.6824615539685411,0.31753844603145887,-0.36492310793708227,11253517.47192591,2.7916539530214507e-07
1.065282303653597e-07,106.52823036535969,106528.23036535969,0.6817299109308568,0.3182700890691432,-0.36345982186171355,11253517.47192591,2.7916539530214507e-07
1.0666784796741127e-07,106.66784796741128,106667.84796741128,0.6809978192683982,0.3190021807316018,-0.3619956385367964,11253517.47192591,2.7916539530214507e-07
1.0680746556946286e-07,106.80746556946286,106807.46556946286,0.6802652807884322,0.3197347192115678,-0.36053056157686436,11253517.47192591,2.7916539530214507e-07
1.0694708317151445e-07,106.94708317151445,106947.08317151444,0.6795322972993287,0.32046770270067126,-0.35906459459865747,11253517.47192591,2.7916539530214507e-07
1.0708670077356603e-07,107.08670077356602,107086.70077356603,0.6787988706105564,0.32120112938944356,-0.3575977412211129,11253517.47192591,2.7916539530214507e-07
1.0722631837561762e-07,107.22631837561762,107226.31837561761,0.6780650025326778,0.32193499746732224,-0.3561300050653555,11253517.47192591,2.7916539530214507e-07
1.0736593597766921e-07,107.36593597766921,107365.93597766921,0.6773306948773451,0.3226693051226549,-0.3546613897546902,11253517.47192591,2.7916539530214507e-07
1.0750555357972079e-07,107.50555357972078,107505.55357972078,0.676595949457296,0.32340405054270405,-0.3531918989145919,11253517.47192591,2.7916539530214507e-07
1.0764517118177238e-07,107.64517118177238,107645.17118177238,0.675860768086348,0.324139231913652,-0.35172153617269597,11253517.47192591,2.7916539530214507e-07
1.0778478878382397e-07,107.78478878382397,107784.78878382397,0.6751251525793959,0.32487484742060413,-0.35025030515879174,11253517.47192591,2.7916539530214507e-07
1.0792440638587554e-07,107.92440638587554,107924.40638587554,0.6743891047524055,0.32561089524759446,-0.3487782095048111,11253517.47192591,2.7916539530214507e-07
1.0806402398792714e-07,108.06402398792713,108064.02398792714,0.6736526264224101,0.32634737357758986,-0.3473052528448202,11253517.47192591,2.7916539530214507e-07
1.0820364158997871e-07,108.20364158997872,108203.64158997871,0.6729157194075057,0.3270842805924943,-0.34583143881501144,11253517.47192591,2.7916539530214507e-07
1.083432591920303e-07,108.3432591920303,108343.25919203031,0.6721783855268465,0.3278216144731535,-0.344356771053693,11253517.47192591,2.7916539530214507e-07
1.0848287679408189e-07,108.48287679408189,108482.8767940819,0.6714406266006406,0.32855937339935937,-0.34288125320128127,11253517.47192591,2.7916539530214507e-07
1.0862249439613347e-07,108.62249439613348,108622.49439613346,0.6707024444501455,0.3292975555498545,-0.34140488890029097,11253517.47192591,2.7916539530214507e-07
1.0876211199818506e-07,108.76211199818506,108762.11199818506,0.6699638408976629,0.33003615910233713,-0.3399276817953258,11253517.47192591,2.7916539530214507e-07
1.0890172960023665e-07,108.90172960023665,108901.72960023665,0.6692248177665354,0.3307751822334645,-0.3384496355330709,11253517.47192591,2.7916539530214507e-07
1.0904134720228823e-07,109.04134720228822,109041.34720228823,0.6684853768811415,0.3315146231188585,-0.336970753762283,11253517.47192591,2.7916539530214507e-07
1.0918096480433982e-07,109.18096480433982,109180.96480433982,0.6677455200668903,0.33225447993310975,-0.3354910401337805,11253517.47192591,2.7916539530214507e-07
1.093205824063914e-07,109.3205824063914,109320.58240639139,0.6670052491502181,0.332994750849782,-0.3340104983004361,11253517.47192591,2.7916539530214507e-07
1.0946020000844299e-07,109.46020000844298,109460.20000844299,0.6662645659585833,0.33373543404141665,-0.33252913191716665,11253517.47192591,2.7916539530214507e-07
1.0959981761049458e-07,109.59981761049458,109599.81761049457,0.6655234723204625,0.3344765276795375,-0.331046944640925,11253517.47192591,2.7916539530214507e-07
1.0973943521254615e-07,109.73943521254616,109739.43521254616,0.664781970065345,0.33521802993465494,-0.32956394013069007,11253517.47192591,2.7916539530214507e-07
1.0987905281459774e-07,109.87905281459774,109879.05281459774,0.6640400610237291,0.33595993897627086,-0.3280801220474583,11253517.47192591,2.7916539530214507e-07
1.1001867041664933e-07,110.01867041664933,110018.67041664933,0.6632977470271171,0.3367022529728829,-0.32659549405423416,11253517.47192591,2.7916539530214507e-07
1.1015828801870091e-07,110.15828801870092,110158.28801870091,0.6625550299080114,0.3374449700919886,-0.3251100598160228,11253517.47192591,2.7916539530214507e-07
1.102979056207525e-07,110.2979056207525,110297.9056207525,0.661811911499909,0.33818808850009097,-0.32362382299981807,11253517.47192591,2.7916539530214507e-07
1.1043752322280408e-07,110.43752322280407,110437.52322280408,0.6610683936372981,0.3389316063627019,-0.32213678727459616,11253517.47192591,2.7916539530214507e-07
1.1057714082485567e-07,110.57714082485568,110577.14082485567,0.6603244781556525,0.33967552184434746,-0.3206489563113051,11253517.47192591,2.7916539530214507e-07
1.1071675842690726e-07,110.71675842690726,110716.75842690725,0.6595801668914281,0.340419833108572,-0.3191603337828561,11253517.47192591,2.7916539530214507e-07
1.1085637602895884e-07,110.85637602895883,110856.37602895884,0.6588354616820573,0.3411645383179427,-0.3176709233641146,11253517.47192591,2.7916539530214507e-07
1.1099599363101043e-07,110.99599363101042,110995.99363101042,0.6580903643659453,0.34190963563405474,-0.3161807287318905,11253517.47192591,2.7916539530214507e-07
1.1113561123306202e-07,111.13561123306202,111135.61123306202,0.6573448767824652,0.3426551232175348,-0.31468975356493045,11253517.47192591,2.7916539530214507e-07
1.112752288351136e-07,111.2752288351136,111275.2288351136,0.6565990007719538,0.34340099922804623,-0.31319800154390753,11253517.47192591,2.7916539530214507e-07
1.1141484643716518e-07,111.41484643716518,111414.84643716518,0.6558527381757062,0.3441472618242938,-0.31170547635141244,11253517.47192591,2.7916539530214507e-07
1.1155446403921676e-07,111.55446403921677,111554.46403921676,0.6551060908359725,0.3448939091640275,-0.310212181671945,11253517.47192591,2.7916539530214507e-07
1.1169408164126835e-07,111.69408164126835,111694.08164126835,0.6543590605959521,0.34564093940404794,-0.3087181211919041,11253517.47192591,2.7916539530214507e-07
1.1183369924331994e-07,111.83369924331994,111833.69924331995,0.6536116492997898,0.34638835070021023,-0.30722329859957953,11253517.47192591,2.7916539530214507e-07
1.1197331684537152e-07,111.97331684537151,111973.31684537152,0.6528638587925712,0.3471361412074288,-0.30572771758514244,11253517.47192591,2.7916539530214507e-07
1.1211293444742311e-07,112.11293444742311,112112.9344474231,0.6521156909203178,0.34788430907968215,-0.3042313818406357,11253517.47192591,2.7916539530214507e-07
1.122525520494747e-07,112.2525520494747,112252.5520494747,0.6513671475299829,0.348632852470017,-0.3027342950599659,11253517.47192591,2.7916539530214507e-07
1.1239216965152628e-07,112.39216965152627,112392.16965152627,0.6506182304694469,0.3493817695305531,-0.3012364609388938,11253517.47192591,2.7916539530214507e-07
1.1253178725357787e-07,112.53178725357787,112531.78725357787,0.6498689415875121,0.35013105841248787,-0.2997378831750242,11253517.47192591,2.7916539530214507e-07
1.1267140485562946e-07,112.67140485562946,112671.40485562946,0.6491192827338994,0.3508807172661006,-0.2982385654677988,11253517.47192591,2.7916539530214507e-07
1.1281102245768104e-07,112.81102245768103,112811.02245768103,0.6483692557592425,0.35163074424075746,-0.29673851151848507,11253517.47192591,2.7916539530214507e-07
1.1295064005973263e-07,112.95064005973262,112950.64005973263,0.6476188625150843,0.35238113748491573,-0.29523772503016854,11253517.47192591,2.7916539530214507e-07
1.130902576617842e-07,113.09025766178421,113090.2576617842,0.6468681048538715,0.3531318951461285,-0.29373620970774295,11253517.47192591,2.7916539530214507e-07
1.1322987526383579e-07,113.2298752638358,113229.8752638358,0.6461169846289504,0.3538830153710496,-0.2922339692579008,11253517.47192591,2.7916539530214507e-07
1.1336949286588738e-07,113.36949286588738,113369.49286588738,0.6453655036945627,0.35463449630543736,-0.29073100738912533,11253517.47192591,2.7916539530214507e-07
1.1350911046793896e-07,113.50911046793897,113509.11046793895,0.6446136639058402,0.3553863360941598,-0.28922732781168037,11253517.47192591,2.7916539530214507e-07
