theta,x_p_A,y_p_A,d_A,k,xi_p,eta_p,delta,tau_s,tau_ns,tau_ps,tau_log10_s,tau_ratio,phi,phi_inv2
-0.577,0.9618970448196457,-0.5455120865003422,1.1058161516955358,-0.5671210754188615,9.618970448196457,-5.455120865003422,11.058161516955357,0.8211904938534806,821190493.8534807,821190493853.4806,-0.08555608668926004,2941591.2848535306,1.618033988749895,0.38196601125010515
-0.576,0.9613519518755066,-0.5446737109288251,1.1049285165800653,-0.566570557084966,9.613519518755066,-5.446737109288251,11.049285165800653,0.781248846855137,781248846.855137,781248846855.137,-0.10721061067803855,2798516.076856801,1.618033988749895,0.38196601125010515
-0.575,0.9608076975793459,-0.5438347906836426,1.1040415351270283,-0.5660183531561802,9.608076975793459,-5.438347906836426,11.040415351270282,0.7433059718328471,743305971.8328471,743305971832.847,-0.12883237799533678,2662600.6816796022,1.618033988749895,0.38196601125010515
-0.574,0.9602642824754176,-0.5429953266037146,1.103155209801188,-0.5654644627663896,9.602642824754176,-5.429953266037146,11.03155209801188,0.7072592461200544,707259246.1200544,707259246120.0544,-0.1504213662284539,2533477.494066113,1.618033988749895,0.38196601125010515
-0.573,0.9597217071071369,-0.5421553195285053,1.1022695430726972,-0.5649088850586795,9.597217071071368,-5.421553195285052,11.022695430726971,0.6730114407532752,673011440.7532753,673011440753.2753,-0.1719775529917972,2410798.2295759274,1.618033988749895,0.38196601125010515
-0.572,0.959179972017079,-0.5413147702980217,1.1013845374171023,-0.5643516191853755,9.59179972017079,-5.413147702980217,11.013845374171023,0.6404704308160561,640470430.8160561,640470430816.0562,-0.19350091592687438,2294232.887005443,1.618033988749895,0.38196601125010515
-0.571,0.9586390777469791,-0.5404736797528128,1.1005001953153506,-0.563792664308083,9.58639077746979,-5.404736797528128,11.005001953153505,0.6095489216516352,609548921.6516352,609548921651.6353,-0.21499143270232976,2183468.7676526345,1.618033988749895,0.38196601125010515
-0.57,0.9580990248377312,-0.5396320487339692,1.0996165192537952,-0.5632320195977281,9.580990248377312,-5.3963204873396915,10.996165192537951,0.5801641900587954,580164190.0587953,580164190058.7954,-0.2364490810139109,2078209.5482531944,1.618033988749895,0.38196601125010515
-0.569,0.9575598138293885,-0.5387898780831218,1.0987335117242025,-0.5626696842345974,9.575598138293884,-5.387898780831218,10.987335117242024,0.5522378396353458,552237839.6353458,552237839635.3458,-0.2578738385844822,1978174.4045949897,1.618033988749895,0.38196601125010515
-0.568,0.9570214452611616,-0.5379471686424414,1.0978511752237559,-0.5621056574083781,9.570214452611616,-5.379471686424414,10.978511752237559,0.5256955694813229,525695569.4813229,525695569481.3229,-0.2792656831640395,1883097.1829884374,1.618033988749895,0.38196601125010515
-0.567,0.9564839196714193,-0.537103921254637,1.0969695122550625,-0.5615399383181979,9.564839196714193,-5.3710392125463695,10.969695122550624,0.5004669555186005,500466955.5186005,500466955518.6005,-0.3006245925297151,1792725.6169301977,1.618033988749895,0.38196601125010515
-0.566,0.955947237597687,-0.5362601367629563,1.0960885253261587,-0.560972526172666,9.559472375976869,-5.362601367629562,10.960885253261587,0.476485243725696,476485243.725696,476485243725.696,-0.3219505444857516,1706820.5864483619,1.618033988749895,0.38196601125010515
-0.565,0.9554113995766468,-0.5354158160111833,1.095208216950516,-0.5604034201899117,9.554113995766468,-5.354158160111832,10.95208216950516,0.45368715462610154,453687154.62610155,453687154626.10156,-0.34324351686353294,1625155.4177589556,1.618033988749895,0.38196601125010515
-0.564,0.9548764061441366,-0.534570959843639,1.0943285896470454,-0.5598326195976263,9.548764061441366,-5.34570959843639,10.943285896470453,0.4320126984060767,432012698.4060767,432012698406.0767,-0.3645034875215771,1547515.2209982995,1.618033988749895,0.38196601125010515
-0.563,0.9543422578351498,-0.5337255691051794,1.0934496459401042,-0.5592601236331018,9.543422578351498,-5.337255691051794,10.934496459401041,0.4114050000729114,411405000.07291144,411405000072.91144,-0.38573043434552756,1473696.2639213982,1.618033988749895,0.38196601125010515
-0.5619999999999999,0.9538089551838347,-0.5328796446411952,1.0925713883594999,-0.5586859315432715,9.538089551838347,-5.3287964464119515,10.925713883594998,0.39181013409789794,391810134.09789795,391810134097.89795,-0.40692433524817945,1403505.3795755585,1.618033988749895,0.38196601125010515
-0.5609999999999999,0.953276498723494,-0.5320331872976107,1.091693819440496,-0.5581100425847502,9.53276498723494,-5.320331872976107,10.916938194404958,0.3731769680196619,373176968.0196619,373176968019.66187,-0.4280851681694745,1336759.406070966,1.618033988749895,0.38196601125010515
-0.5599999999999999,0.9527448889865839,-0.5311861979208834,1.0908169417238174,-0.557532456023874,9.52744888986584,-5.3118619792088335,10.908169417238174,0.3554570145129342,355457014.5129342,355457014512.9342,-0.4492129110764746,1273284.6566753646,1.618033988749895,0.38196601125010515
-0.5589999999999999,0.9522141265047143,-0.5303386773580023,1.089940757755655,-0.5569531711367408,9.522141265047143,-5.303386773580023,10.89940757755655,0.3386042914556063,338604291.4556063,338604291455.60626,-0.470307541963414,1212916.4185594334,1.618033988749895,0.38196601125010515
-0.5579999999999999,0.9516842118086475,-0.529490626456488,1.0890652700876704,-0.5563721872092496,9.516842118086474,-5.29490626456488,10.890652700876704,0.32257518955336867,322575189.5533687,322575189553.36865,-0.4913690388516727,1155498.4786142297,1.618033988749895,0.38196601125010515
-0.5569999999999999,0.9511551454282982,-0.5286420460643915,1.088190481277002,-0.5557895035371415,9.511551454282982,-5.286420460643915,10.881904812770019,0.3073283471057475,307328347.1057475,307328347105.7475,-0.5123973797897626,1100882.6748498727,1.618033988749895,0.38196601125010515
-0.5559999999999999,0.9506269278927326,-0.527792937030293,1.0873163938862678,-0.5552051194260388,9.506269278927325,-5.277929370302929,10.873163938862676,0.29282453152073795,292824531.52073795,292824531520.738,-0.5333925428533702,1048928.4719684164,1.618033988749895,0.38196601125010515
-0.5549999999999999,0.9500995597301685,-0.5269433002033013,1.0864430104835718,-0.5546190341914852,9.500995597301683,-5.269433002033012,10.864430104835717,0.2790265272073497,279026527.2073497,279026527207.34973,-0.5543545061453306,999502.5597830811,1.618033988749895,0.38196601125010515
-0.5539999999999999,0.9495730414679738,-0.5260931364330534,1.0855703336425078,-0.5540312471589864,9.495730414679738,-5.260931364330534,10.855703336425076,0.265899029495944,265899029.49594402,265899029495.94403,-0.5752832477956438,952478.4732296686,1.618033988749895,0.38196601125010515
-0.5529999999999999,0.9490473736326668,-0.5252424465697129,1.0846983659421638,-0.5534417576640493,9.490473736326667,-5.252424465697128,10.846983659421637,0.2534085442559404,253408544.2559404,253408544255.9404,-0.5961787459614631,907736.2327865614,1.618033988749895,0.38196601125010515
-0.5519999999999999,0.9485225567499151,-0.5243912314639696,1.0838271099671268,-0.5528505650522227,9.485225567499151,-5.2439123146396955,10.838271099671267,0.24152329289882857,241523292.89882857,241523292898.82858,-0.6170409788271173,865162.0041854548,1.618033988749895,0.38196601125010515
-0.5509999999999999,0.9479985913445359,-0.5235394919670385,1.082956568307487,-0.5522576686791362,9.479985913445358,-5.235394919670385,10.82956568307487,0.23021312247191136,230213122.47191137,230213122471.91138,-0.6378699246040943,824647.7763576253,1.618033988749895,0.38196601125010515
-0.5499999999999999,0.9474754779404942,-0.5226872289306591,1.0820867435588422,-0.551663067910541,9.474754779404941,-5.22687228930659,10.82086743558842,0.21944942056453415,219449420.56453416,219449420564.53415,-0.6586655615310502,786091.0566190362,1.618033988749895,0.38196601125010515
-0.5489999999999999,0.9469532170609036,-0.5218344432070944,1.0812176383223004,-0.5510667621223493,9.469532170609035,-5.218344432070944,10.812176383223004,0.2092050347640951,209205034.7640951,209205034764.0951,-0.6794278678738227,749394.5821532401,1.618033988749895,0.38196601125010515
-0.5479999999999999,0.9464318092280248,-0.5209811356491298,1.0803492552044869,-0.5504687507006744,9.464318092280248,-5.209811356491298,10.803492552044869,0.19945419641374185,199454196.41374186,199454196413.74185,-0.7001568219254141,714466.0469033759,1.618033988749895,0.38196601125010515
-0.5469999999999999,0.9459112549632658,-0.520127307110073,1.079481596817545,-0.5498690330418704,9.459112549632657,-5.20127307110073,10.79481596817545,0.19017244843738948,190172448.4373895,190172448437.38947,-0.7208524020060095,681217.843033743,1.618033988749895,0.38196601125010515
-0.5459999999999999,0.9453915547871805,-0.5192729584437525,1.0786146657791418,-0.5492676085525721,9.453915547871805,-5.192729584437525,10.786146657791416,0.18133657701075998,181336577.01075998,181336577010.75998,-0.7415145864629817,649566.8161682308,1.618033988749895,0.38196601125010515
-0.5449999999999999,0.9448727092194692,-0.5184180905045169,1.0777484647124713,-0.5486644766497346,9.44872709219469,-5.184180905045169,10.777484647124712,0.17292454686938916,172924546.86938915,172924546869.38916,-0.7621433536708613,619434.0336567512,1.618033988749895,0.38196601125010515
-0.5439999999999999,0.9443547187789775,-0.5175627041472339,1.0768829962462583,-0.548059636760673,9.443547187789774,-5.175627041472339,10.768829962462583,0.16491544005607375,164915440.05607376,164915440056.07376,-0.7827386820313834,590744.5651621083,1.618033988749895,0.38196601125010515
-0.5429999999999999,0.9438375839836957,-0.51670680022729,1.0760182630147614,-0.5474530883231027,9.438375839836956,-5.1670680022729,10.760182630147614,0.1572893979212622,157289397.9212622,157289397921.2622,-0.8033005499734676,563427.2748992597,1.618033988749895,0.38196601125010515
-0.5419999999999999,0.9433213053507585,-0.5158503796005888,1.075154267657777,-0.546844830785178,9.433213053507584,-5.1585037960058875,10.751542676577769,0.15002756620010074,150027566.20010075,150027566200.10074,-0.8238289359532234,537414.6248954802,1.618033988749895,0.38196601125010515
-0.5409999999999999,0.9428058833964446,-0.514993443123551,1.0742910128206418,-0.5462348636055331,9.428058833964444,-5.1499344312355095,10.742910128206416,0.14311204299962954,143112042.99962953,143112042999.62955,-0.8443238184539534,512642.4886749919,1.618033988749895,0.38196601125010515
-0.54,0.9422913186361759,-0.5141359916531132,1.0734285011542377,-0.5456231862533205,9.422913186361757,-5.1413599165311314,10.734285011542376,0.13652582953879647,136525829.53879645,136525829538.79646,-0.8647851759861394,489049.974804479,1.618033988749895,0.38196601125010515
-0.5389999999999999,0.941777611584517,-0.5132780260467262,1.0725667353149926,-0.545009798208251,9.41777611584517,-5.132780260467262,10.725667353149925,0.13025278349259747,130252783.49259748,130252783492.59747,-0.8852129870874872,466579.2597668592,1.618033988749895,0.38196601125010515
-0.538,0.9412647627551751,-0.5124195471623563,1.0717057179648855,-0.5443946989606341,9.41264762755175,-5.124195471623563,10.717057179648855,0.12427757479990553,124277574.79990554,124277574799.90553,-0.9056072303228826,445175.42966024845,1.618033988749895,0.38196601125010515
-0.5369999999999999,0.9407527726609988,-0.5115605558584817,1.0708454517714476,-0.543777888011416,9.407527726609986,-5.115605558584817,10.708454517714475,0.11858564380216736,118585643.80216737,118585643802.16736,-0.9259678842844364,424786.3302463411,1.618033988749895,0.38196601125010515
-0.536,0.9402416418139783,-0.510701052994094,1.069985939407767,-0.5431593648722202,9.402416418139783,-5.107010529940939,10.69985939407767,0.1131631615875537,113163161.5875537,113163161587.5537,-0.9462949275914346,405362.424898958,1.618033988749895,0.38196601125010515
-0.5349999999999999,0.9397313707252443,-0.5098410394286957,1.0691271835524898,-0.5425391290653864,9.397313707252442,-5.098410394286957,10.691271835524898,0.10799699242191603,107996992.42191602,107996992421.91603,-0.9665883388903951,386856.66002775595,1.618033988749895,0.38196601125010515
-0.534,0.939221959905068,-0.5089805160223007,1.0682691868898235,-0.5419171801240102,9.392219599050678,-5.0898051602230066,10.682691868898235,0.10307465815451854,103074658.15451853,103074658154.51854,-0.9868480968550293,369224.33757579164,1.618033988749895,0.38196601125010515
-0.5329999999999999,0.9387134098628599,-0.5081194836354319,1.0674119521095384,-0.5412935175919826,9.387134098628598,-5.081194836354319,10.674119521095383,0.0983843044925434,98384304.4925434,98384304492.5434,-1.0070741801862912,352422.99421122926,1.618033988749895,0.38196601125010515
-0.532,0.9382057211071703,-0.5072579431291219,1.0665554819069718,-0.5406681410240285,9.382057211071702,-5.072579431291218,10.665554819069717,0.09391466904426192,93914669.04426192,93914669044.26192,-1.0272665676123147,336412.286854596,1.618033988749895,0.38196601125010515
-0.5309999999999999,0.9376988941456876,-0.5063958953649109,1.0656997789830283,-0.540041049985747,9.376988941456876,-5.0639589536491085,10.656997789830282,0.08965505103612763,89655051.03612763,89655051036.12762,-1.0474252378884823,321153.88420220406,1.618033988749895,0.38196601125010515
-0.53,0.937192929485239,-0.5055333412048469,1.0648448460441833,-0.53941224405365,9.37192929485239,-5.055333412048469,10.648448460441832,0.08559528261433075,85595282.61433075,85595282614.33075,-1.0675501697973766,306611.36392528034,1.618033988749895,0.38196601125010515
-0.5289999999999999,0.936687827631789,-0.5046702815114837,1.0639906858024841,-0.5387817228152014,9.36687827631789,-5.046702815114837,10.63990685802484,0.08172570164613004,81725701.64613004,81725701646.13004,-1.0876413421488238,292750.1152414576,1.618033988749895,0.38196601125010515
-0.528,0.9361835890904395,-0.5038067171478813,1.0631373009755525,-0.5381494858688569,9.361835890904395,-5.038067171478812,10.631373009755524,0.07803712594096854,78037125.94096854,78037125940.96854,-1.1076987337798612,279537.2465720822,1.618033988749895,0.38196601125010515
-0.527,0.9356802143654288,-0.5029426489776035,1.0622846942865851,-0.5375155328241021,9.356802143654287,-5.029426489776035,10.62284694286585,0.07452082881566871,74520828.81566872,74520828815.66872,-1.1277223235547837,266941.4980141563,1.618033988749895,0.38196601125010515
-0.526,0.9351777039601318,-0.5020780778647187,1.0614328684643577,-0.536879863301492,9.351777039601318,-5.020780778647187,10.614328684643576,0.0711685159321801,71168515.93218009,71168515932.1801,-1.1477120903650793,254933.1583706974,1.618033988749895,0.38196601125010515
-0.525,0.9346760583770588,-0.5012130046737979,1.0605818262432236,-0.5362424769326903,9.346760583770587,-5.012130046737979,10.605818262432235,0.0679723033401575,67972303.3401575,67972303340.15749,-1.1676680131295056,243483.98649692957,1.618033988749895,0.38196601125010515
-0.524,0.9341752781178553,-0.5003474302699141,1.0597315703631174,-0.5356033733605081,9.341752781178553,-5.003474302699141,10.597315703631173,0.06492469666041022,64924696.66041022,64924696660.41022,-1.1875900707940428,232567.13673319432,1.618033988749895,0.38196601125010515
-0.523,0.9336753636833014,-0.4994813555186418,1.0588821035695546,-0.5349625522389425,9.336753636833013,-4.9948135551864175,10.588821035695545,0.062018571348647675,62018571.34864768,62018571348.647675,-1.2074782423319266,222157.08820759825,1.618033988749895,0.38196601125010515
-0.522,0.9331763155733117,-0.4986147812860556,1.0580334286136341,-0.5343200132332159,9.331763155733116,-4.986147812860556,10.58033428613634,0.059247153982281434,59247153.98228143,59247153982.28143,-1.2273325067436274,212229.57780335672,1.618033988749895,0.38196601125010515
-0.521,0.9326781342869342,-0.4977477084387296,1.0571855482520385,-0.5336757560198144,9.326781342869342,-4.977477084387296,10.571855482520384,0.056604004516101265,56604004.51610126,56604004516.101265,-1.2471528430568646,202761.53659674712,1.618033988749895,0.38196601125010515
-0.52,0.9321808203223502,-0.49688013784373675,1.0563384652470347,-0.5330297802865269,9.321808203223501,-4.968801378437367,10.563384652470345,0.05408299945559076,54082999.45559076,54082999455.59076,-1.2669392303266171,193731.02958214388,1.618033988749895,0.38196601125010515
-0.519,0.9316843741768734,-0.49601207036864736,1.0554921823664751,-0.5323820857324834,9.316843741768734,-4.960120703686473,10.55492182366475,0.05167831589940587,51678315.899405874,51678315899.40587,-1.286691647635114,185117.1985104874,1.618033988749895,0.38196601125010515
-0.518,0.9311887963469502,-0.495143506881529,1.0546467023837987,-0.5317326720681939,9.311887963469502,-4.95143506881529,10.546467023837986,0.04938441640514541,49384416.405145414,49384416405.14541,-1.3064100740918447,176900.20767687156,1.618033988749895,0.38196601125010515
-0.517,0.9306940873281582,-0.494274448250945,1.05380202807803,-0.5310815390155866,9.306940873281581,-4.9427444825094495,10.5380202807803,0.047196034635021415,47196034.63502142,47196034635.021416,-1.3260944888335606,169061.19250181568,1.618033988749895,0.38196601125010515
-0.516,0.9302002476152065,-0.49340489534595394,1.0529581622337818,-0.530428686308047,9.302002476152063,-4.9340489534595395,10.529581622337817,0.045108161740365846,45108161.74036585,45108161740.365845,-1.345744871024267,161582.2107591257,1.618033988749895,0.38196601125010515
-0.515,0.9297072777019346,-0.49253484903610867,1.0521151076412525,-0.5297741136904556,9.297072777019345,-4.9253484903610865,10.521151076412524,0.043116033446110855,43116033.44611085,43116033446.110855,-1.3653611998552553,154446.19631113554,1.618033988749895,0.38196601125010515
-0.514,0.9292151780813125,-0.49166431019145534,1.0512728670962286,-0.5291178209192268,9.292151780813125,-4.916643101914553,10.512728670962286,0.04121511779848164,41215117.798481636,41215117798.481636,-1.3849434545450767,147636.9152196456,1.618033988749895,0.38196601125010515
-0.513,0.9287239492454398,-0.4907932796825329,1.0504314434000837,-0.5284598077623471,9.287239492454397,-4.907932796825329,10.504314434000836,0.039401103541088583,39401103.54108858,39401103541.088585,-1.40449161433956,141138.92410785425,1.618033988749895,0.38196601125010515
-0.512,0.9282335916855452,-0.4899217583803716,1.0495908393597777,-0.527800073999413,9.282335916855452,-4.899217583803716,10.495908393597777,0.037669889086487864,37669889.08648787,37669889086.48786,-1.424005658511816,134937.5306553205,1.618033988749895,0.38196601125010515
-0.511,0.9277441058919863,-0.48904974715649274,1.0487510577878578,-0.5271386194216694,9.277441058919862,-4.890497471564927,10.487510577878577,0.03601757205203237,36017572.05203237,36017572052.03237,-1.4434855663622377,129018.75611427407,1.618033988749895,0.38196601125010515
-0.51,0.9272554923542488,-0.4881772468829075,1.0479121015024568,-0.5264754438320481,9.272554923542486,-4.881772468829075,10.479121015024567,0.034440439330502365,34440439.33050237,34440439330.502365,-1.4629313172185001,123369.29974156339,1.618033988749895,0.38196601125010515
-0.509,0.9267677515609462,-0.48730425843211606,1.0470739733272936,-0.5258105470452054,9.267677515609462,-4.87304258432116,10.470739733272936,0.03293495766757947,32934957.667579472,32934957667.57947,-1.4823428904355676,117976.50504616968,1.618033988749895,0.38196601125010515
-0.508,0.9262808839998193,-0.4864307826771068,1.0462366760916717,-0.5251439288875595,9.262808839998193,-4.864307826771068,10.462366760916716,0.03149776471971867,31497764.719718672,31497764719.71867,-1.5017202653956965,112828.32775755801,1.618033988749895,0.38196601125010515
-0.507,0.9257948901577355,-0.4855568204913554,1.0454002126304776,-0.5244755891973296,9.257948901577354,-4.855568204913554,10.454002126304776,0.030125660567378563,30125660.567378562,30125660567.378563,-1.5210634215084549,107913.30542516951,1.618033988749895,0.38196601125010515
-0.506,0.9253097705206889,-0.484682372748824,1.044564585784182,-0.523805527824573,9.253097705206889,-4.846823727488239,10.44564585784182,0.028815599659909208,28815599.659909207,28815599659.909206,-1.5403723382106913,103220.52856415686,1.618033988749895,0.38196601125010515
-0.505,0.9248255255737987,-0.48380744032396017,1.043729798398836,-0.523133744631223,9.248255255737986,-4.8380744032396015,10.43729798398836,0.027564683169641623,27564683.16964162,27564683169.641624,-1.5596469949665774,98739.6132669235,1.618033988749895,0.38196601125010515
-0.504,0.9243421558013101,-0.48293202409169633,1.0428958533260722,-0.5224602394911262,9.2434215580131,-4.829320240916963,10.42895853326072,0.02637015173393516,26370151.733935162,26370151733.93516,-1.5788873712675755,94460.67520436885,1.618033988749895,0.38196601125010515
-0.503,0.9238596616865926,-0.4820561249274487,1.0420627534231004,-0.5217850122900809,9.238596616865925,-4.820561249274487,10.420627534231004,0.02522937856504442,25229378.56504442,25229378565.044422,-1.5980934466324799,90374.3049447023,1.618033988749895,0.38196601125010515
-0.502,0.9233780437121405,-0.4811797437071163,1.0412305015527088,-0.5211080629258737,9.233780437121405,-4.811797437071163,10.412305015527087,0.024139862908753248,24139862.908753246,24139862908.753246,-1.6172652006073953,86471.5445215776,1.618033988749895,0.38196601125010515
-0.501,0.9228973023595717,-0.4803028813070803,1.0403991005832607,-0.5204293913083177,9.228973023595715,-4.803028813070803,10.403991005832607,0.023099223833716813,23099223.833716813,23099223833.716812,-1.6364026127657354,82743.86518685872,1.618033988749895,0.38196601125010515
-0.5,0.9224174381096273,-0.479425538604203,1.0395685533886923,-0.5197489973592893,9.224174381096272,-4.79425538604203,10.395685533886923,0.022105194334412114,22105194.334412113,22105194334.412113,-1.6555056627082616,79183.14628676423,1.618033988749895,0.38196601125010515
-0.499,0.9219384514421718,-0.47854771647582706,1.0387388628485112,-0.5190668810127654,9.219384514421717,-4.78547716475827,10.387388628485112,0.021155615731506344,21155615.731506344,21155615731.506344,-1.6745743300630551,75781.655203394,1.618033988749895,0.38196601125010515
-0.498,0.9214603428361916,-0.4776694157997745,1.0379100318477945,-0.5183830422148618,9.214603428361915,-4.776694157997745,10.379100318477944,0.02024843235429489,20248432.35429489,20248432354.294888,-1.6936085944855284,72532.0283066592,1.618033988749895,0.38196601125010515
-0.497,0.9209831127697954,-0.47679063745434597,1.037082063277185,-0.5176974809238682,9.209831127697953,-4.767906374543459,10.370820632771851,0.019381686490677123,19381686.490677122,19381686490.677124,-1.712608435658437,69427.25286456088,1.618033988749895,0.38196601125010515
-0.496,0.9205067617202131,-0.4759113823183197,1.0362549600328903,-0.5170101971102874,9.20506761720213,-4.759113823183196,10.362549600328903,0.018553513590900978,18553513.59090098,18553513590.900978,-1.7315738332918866,66460.64986249538,1.618033988749895,0.38196601125010515
-0.495,0.9200312901637958,-0.4750316512709508,1.0354287250166787,-0.5163211907568704,9.200312901637957,-4.7503165127095075,10.354287250166786,0.017762137712031237,17762137.712031238,17762137712.03124,-1.7505047671233216,63625.85768485739,1.618033988749895,0.38196601125010515
-0.494,0.9195566985760151,-0.47415144519197017,1.0346033611358771,-0.5156304618586545,9.19556698576015,-4.741514451919701,10.34603361135877,0.017005867190778658,17005867.190778658,17005867190.778658,-1.7694012169175424,60916.81661465577,1.618033988749895,0.38196601125010515
-0.493,0.9190829874314623,-0.47327076496158393,1.0337788713033673,-0.5149380104229996,9.190829874314623,-4.732707649615839,10.337788713033673,0.0162830905329796,16283090.532979602,16283090532.9796,-1.7882631624667127,58327.75410919451,1.618033988749895,0.38196601125010515
-0.492,0.9186101572038488,-0.4723896114604721,1.0329552584375838,-0.5142438364696246,9.186101572038487,-4.72389611460472,10.329552584375838,0.015592272508627401,15592272.508627402,15592272508.627401,-1.8070905835903488,55853.17081206158,1.618033988749895,0.38196601125010515
-0.491,0.9181382083660046,-0.4715079855697882,1.0321325254625089,-0.5135479400306444,9.181382083660045,-4.715079855697882,10.321325254625089,0.014931950441935175,14931950.441935176,14931950441.935175,-1.8258834601353529,53487.82726374124,1.618033988749895,0.38196601125010515
-0.49,0.9176671413898786,-0.470625888171158,1.0313106753076702,-0.5128503211506062,9.176671413898786,-4.70625888171158,10.3131067530767,0.01430073068646568,14300730.68646568,14300730686.465681,-1.8446417719759909,51226.731275155995,1.618033988749895,0.38196601125010515
-0.489,0.9171969567465376,-0.4697433201466789,1.0304897109081368,-0.5121509798865261,9.171969567465375,-4.697433201466789,10.304897109081367,0.013697285275877212,13697285.275877211,13697285275.877213,-1.863365499013902,49065.12593028382,1.618033988749895,0.38196601125010515
-0.488,0.9167276549061663,-0.46886028237891875,1.0296696352045147,-0.5114499163079246,9.167276549061661,-4.6886028237891875,10.296696352045146,0.013120348741331339,13120348.741331339,13120348741.331339,-1.8820546211781235,46998.478185775784,1.618033988749895,0.38196601125010515
-0.487,0.9162592363380665,-0.46797677575091534,1.028850451142944,-0.5107471304968639,9.162592363380664,-4.679767757509153,10.288504511429439,0.012568715087076293,12568715.087076293,12568715087.076294,-1.9007091184250642,45022.46803717551,1.618033988749895,0.38196601125010515
-0.486,0.9157917015106567,-0.46709280114617513,1.0280321616750927,-0.5100426225479832,9.157917015106566,-4.670928011461751,10.280321616750927,0.012041234916155358,12041234.916155357,12041234916.155357,-1.919328970738549,43132.97822290238,1.618033988749895,0.38196601125010515
-0.485,0.9153250508914718,-0.4662083594486727,1.0272147697581544,-0.5093363925685348,9.153250508914716,-4.662083594486727,10.272147697581543,0.0115368126986165,11536812.698616501,11536812698.6165,-1.9379141581297874,41326.08443868921,1.618033988749895,0.38196601125010515
-0.484,0.9148592849471622,-0.4653234515428497,1.026398278354842,-0.5086284406784203,9.14859284947162,-4.653234515428497,10.26398278354842,0.011054404174986848,11054404.174986849,11054404174.986849,-1.9564646606374028,39598.046036552965,1.618033988749895,0.38196601125010515
-0.483,0.9143944041434938,-0.46443807831361394,1.0255826904333836,-0.5079187670102263,9.143944041434938,-4.644380783136139,10.255826904333835,0.010593013888157452,10593013.888157452,10593013888.157452,-1.9749804583274366,37945.29718374467,1.618033988749895,0.38196601125010515
-0.482,0.9139304089453476,-0.46355224064633854,1.024768008967518,-0.5072073717092596,9.139304089453475,-4.6355224064633855,10.247680089675178,0.010151692837176053,10151692.837176053,10151692837.176052,-1.9934615312933373,36364.43845838671,1.618033988749895,0.38196601125010515
-0.481,0.9134672998167186,-0.46266593942686113,1.0239542369364887,-0.5064942549335834,9.134672998167185,-4.626659394268611,10.239542369364885,0.00972953624678127,9729536.24678127,9729536246.78127,-2.0119078596559774,34852.2288597082,1.618033988749895,0.38196601125010515
-0.48,0.9130050772207159,-0.4617791755414829,1.0231413773250386,-0.5057794168540526,9.130050772207158,-4.617791755414829,10.231413773250386,0.00932568144683243,9325681.44683243,9325681446.83243,-2.0303194235636735,33405.57821193812,1.618033988749895,0.38196601125010515
-0.479,0.912543741619562,-0.4608919498769675,1.0223294331234052,-0.5050628576543487,9.12543741619562,-4.608919498769675,10.223294331234051,0.008939305856090632,8939305.856090631,8939305856.090631,-2.04869620319218,32021.539941995612,1.618033988749895,0.38196601125010515
-0.478,0.9120832934745925,-0.46000426332054073,1.0215184073273145,-0.5043445775310157,9.120832934745925,-4.600042633205407,10.215184073273145,0.008569625065092014,8569625.065092014,8569625065.092014,-2.0670381787446717,30697.304212139097,1.618033988749895,0.38196601125010515
-0.477,0.9116237332462557,-0.45911611675988895,1.0207083029379747,-0.5036245766934948,9.116237332462557,-4.591161167598889,10.207083029379746,0.008215891013123365,8215891.013123365,8215891013.123364,-2.0853453304518035,29430.19138969992,1.618033988749895,0.38196601125010515
-0.476,0.9111650613941115,-0.4582275110831587,1.0198991229620709,-0.5029028553641599,9.111650613941114,-4.582275110831587,10.198991229620708,0.00787739025457282,7877390.254572819,7877390254.572819,-2.1036176385716643,28217.645836966993,1.618033988749895,0.38196601125010515
-0.475,0.9107072783768319,-0.45733844717895544,1.019090870411758,-0.5021794137783515,9.107072783768318,-4.573384471789554,10.19090870411758,0.007553442310163619,7553442.310163619,7553442310.163619,-2.121855083389817,27057.230005131583,1.618033988749895,0.38196601125010515
-0.474,0.9102503846521997,-0.45644892593634323,1.018283548304655,-0.5014542521844132,9.102503846521996,-4.564489259363432,10.18283548304655,0.007243398098815849,7243398.098815848,7243398098.815848,-2.1400576452193043,25946.618817050035,1.618033988749895,0.38196601125010515
-0.473,0.9097943806771087,-0.45555894824484305,1.0174771596638381,-0.5007273708437242,9.097943806771086,-4.55558948244843,10.174771596638381,0.006946638446096808,6946638.446096808,6946638446.0968075,-2.15822530440062,24883.59432435511,1.618033988749895,0.38196601125010515
-0.472,0.909339266907563,-0.4546685149944326,1.0166717075178333,-0.499998770030736,9.093392669075628,-4.5466851499443255,10.166717075178333,0.006662572665425532,6662572.665425532,6662572665.425531,-2.176358041301771,23866.040625180372,1.618033988749895,0.38196601125010515
-0.471,0.9088850437986761,-0.4537776270755451,1.01586719490061,-0.49926845003300524,9.08885043798676,-4.537776270755451,10.158671949006099,0.006390637208398551,6390637.208398552,6390637208.398551,-2.1944558363182476,22891.93902948417,1.618033988749895,0.38196601125010515
-0.47,0.9084317118046711,-0.4528862853790683,1.0150636248515734,-0.498536411151229,9.08431711804671,-4.528862853790683,10.150636248515733,0.006130294380784183,6130294.380784184,6130294380.7841835,-2.2125186698730324,21959.363459605265,1.618033988749895,0.38196601125010515
