p,RSS_profile,LR_profile,threshold_95
0.9894499999999999,4.788664162721551e-05,104.23516643536365,3.841458820694124
0.9895,4.746601627123966e-05,104.10282778001063,3.841458820694124
0.98955,4.704726267579277e-05,103.96990793839922,3.841458820694124
0.9896,4.663038064778402e-05,103.8364017681207,3.841458820694124
0.98965,4.621536999392195e-05,103.70230405821226,3.841458820694124
0.9897,4.580223052151607e-05,103.56760952819621,3.841458820694124
0.98975,4.5390962037235266e-05,103.43231282643085,3.841458820694124
0.9898,4.4981564348201134e-05,103.29640852918978,3.841458820694124
0.98985,4.457403726149642e-05,103.1598911391989,3.841458820694124
0.9899,4.4168380583990146e-05,103.02275508424245,3.841458820694124
0.98995,4.3764594122889486e-05,102.88499471598443,3.841458820694124
0.99,4.33626776848735e-05,102.74660430827883,3.841458820694124
0.99005,4.2962631077359566e-05,102.60757805617577,3.841458820694124
0.9901,4.2564454107057554e-05,102.46791007396327,3.841458820694124
0.99015,4.216814658110474e-05,102.32759439406522,3.841458820694124
0.9902,4.177370830664013e-05,102.18662496536638,3.841458820694124
0.99025,4.1381139090975536e-05,102.04499565170957,3.841458820694124
0.9903,4.099043874054981e-05,101.90270022991427,3.841458820694124
0.99035,4.0601607062759876e-05,101.7597323887986,3.841458820694124
0.9904,4.0214643864847694e-05,101.61608572710237,3.841458820694124
0.9904499999999999,3.982954895333966e-05,101.47175375155508,3.841458820694124
0.9904999999999999,3.9446322135966503e-05,101.32672987583342,3.841458820694124
0.99055,3.9064963219648496e-05,101.18100741800787,3.841458820694124
0.9906,3.868547201138377e-05,101.03457959902688,3.841458820694124
0.99065,3.830784831832688e-05,100.88743954085885,3.841458820694124
0.9907,3.793209194752361e-05,100.73958026445379,3.841458820694124
0.99075,3.7558202706197736e-05,100.59099468787196,3.841458820694124
0.9908,3.718618040142131e-05,100.44167562412167,3.841458820694124
0.99085,3.681602484043893e-05,100.29161577920533,3.841458820694124
0.9909,3.6447735830465175e-05,100.14080774990457,3.841458820694124
0.99095,3.60813131782677e-05,99.98924402141817,3.841458820694124
0.991,3.571675669139521e-05,99.83691696562498,3.841458820694124
0.99105,3.5354066176982216e-05,99.68381883829326,3.841458820694124
0.9911,3.499324144216452e-05,99.52994177689172,3.841458820694124
0.99115,3.463428229401404e-05,99.37527779814262,3.841458820694124
0.9912,3.427718853979293e-05,99.21981879565092,3.841458820694124
0.99125,3.3921959986853576e-05,99.06355653731971,3.841458820694124
0.9913,3.356859644224623e-05,98.90648266256659,3.841458820694124
0.99135,3.321709771305103e-05,98.74858867978797,3.841458820694124
0.9914,3.286746360688231e-05,98.58986596384123,3.841458820694124
0.9914499999999999,3.251969393078679e-05,98.43030575272846,3.841458820694124
0.9915,3.2173788491927456e-05,98.26989914500587,3.841458820694124
0.99155,3.182974709741239e-05,98.10863709673329,3.841458820694124
0.9916,3.148756955498185e-05,97.9465104187479,3.841458820694124
0.99165,3.1147255671501106e-05,97.78350977282061,3.841458820694124
0.9917,3.080880525414361e-05,97.61962566899042,3.841458820694124
0.99175,3.0472218110688882e-05,97.45484846241284,3.841458820694124
0.9918,3.013749404797409e-05,97.28916834920894,3.841458820694124
0.99185,2.9804632873527982e-05,97.1225753637721,3.841458820694124
0.9919,2.9473634394440463e-05,96.95505937462549,3.841458820694124
0.99195,2.9144498418339215e-05,96.78661008122653,3.841458820694124
0.992,2.881722475223837e-05,96.6172170095942,3.841458820694124
0.99205,2.849181320368707e-05,96.44686950900073,3.841458820694124
0.9921,2.816826357973045e-05,96.27555674742905,3.841458820694124
0.99215,2.784657568804616e-05,96.10326770805084,3.841458820694124
0.9922,2.7526749335733895e-05,95.92999118434994,3.841458820694124
0.99225,2.720878433012757e-05,95.75571577619405,3.841458820694124
0.9923,2.6892680478764434e-05,95.58042988534075,3.841458820694124
0.99235,2.657843758908113e-05,95.40412171065854,3.841458820694124
0.9924,2.626605546815235e-05,95.2267792432254,3.841458820694124
0.9924499999999999,2.5955533923433313e-05,95.0483902618571,3.841458820694124
0.9924999999999999,2.56468727625417e-05,94.86894232795947,3.841458820694124
0.99255,2.5340071792768543e-05,94.68842278006221,3.841458820694124
0.9926,2.5035130821385896e-05,94.50681872865404,3.841458820694124
0.99265,2.4732049655932106e-05,94.32411705085677,3.841458820694124
0.9927,2.4430828103887723e-05,94.14030438457152,3.841458820694124
0.99275,2.4131465972520538e-05,93.95536712254342,3.841458820694124
0.9928,2.3833963069269075e-05,93.76929140657899,3.841458820694124
0.99285,2.3538319201675445e-05,93.58206312130876,3.841458820694124
0.9929,2.3244534177322577e-05,93.39366788775747,3.841458820694124
0.99295,2.295260780325947e-05,93.20409105637754,3.841458820694124
0.993,2.2662539887376715e-05,93.01331770113755,3.841458820694124
0.99305,2.237433023686432e-05,92.82133261150908,3.841458820694124
0.9931,2.2087978659433658e-05,92.62812028602934,3.841458820694124
0.99315,2.1803484962360635e-05,92.43366492419653,3.841458820694124
0.9932,2.152084895331431e-05,92.2379504193189,3.841458820694124
